Sample ID,Location,Sample Date,Matrix,Sample Depth ft bgs,Analyte,Result,Units,Reporting Limit,Qualifier,Latitude,Longitude,Groundwater Elevation ft,Depth to Water ft,Site Area,Analytical Method
MW-6-2024Q3-X,MW-6,2024-08-15,Groundwater,,Xylenes,44.1,ug/L,2,,35.47788,-97.51633,1169.84,14.38,Upgradient,EPA 8260D
MW-6-2024Q3-T,MW-6,2024-08-15,Groundwater,,Trichloroethene,<0.5,ug/L,0.5,U,35.47788,-97.51633,1169.84,14.38,Upgradient,EPA 8260D
MW-6-2024Q3-T,MW-6,2024-08-15,Groundwater,,Tetrachloroethene,<0.5,ug/L,0.5,U,35.47788,-97.51633,1169.84,14.38,Upgradient,EPA 8260D
MW-6-2024Q3-VC,MW-6,2024-08-15,Groundwater,,Vinyl chloride,<0.2,ug/L,0.2,U,35.47788,-97.51633,1169.84,14.38,Upgradient,EPA 8260D
MW-6-2024Q3-A,MW-6,2024-08-15,Groundwater,,Arsenic,<1,ug/L,1,U,35.47788,-97.51633,1169.84,14.38,Upgradient,EPA 6010D
MW-6-2024Q3-NAN,MW-6,2024-08-15,Groundwater,,Nitrate as N,163,ug/L,50,,35.47788,-97.51633,1169.84,14.38,Upgradient,EPA 300.0
MW-7-2024Q3-B,MW-7,2024-08-15,Groundwater,,Benzene,0.800,ug/L,0.5,J,35.48001,-97.51210,1169.89,14.33,Property boundary,EPA 8260D
MW-7-2024Q3-T,MW-7,2024-08-15,Groundwater,,Toluene,29.9,ug/L,1,,35.48001,-97.51210,1169.89,14.33,Property boundary,EPA 8260D
MW-7-2024Q3-E,MW-7,2024-08-15,Groundwater,,Ethylbenzene,1.05,ug/L,1,J,35.48001,-97.51210,1169.89,14.33,Property boundary,EPA 8260D
MW-7-2024Q3-X,MW-7,2024-08-15,Groundwater,,Xylenes,28.5,ug/L,2,,35.48001,-97.51210,1169.89,14.33,Property boundary,EPA 8260D
MW-7-2024Q3-T,MW-7,2024-08-15,Groundwater,,Trichloroethene,2.39,ug/L,0.5,,35.48001,-97.51210,1169.89,14.33,Property boundary,EPA 8260D
MW-7-2024Q3-T,MW-7,2024-08-15,Groundwater,,Tetrachloroethene,0.647,ug/L,0.5,J,35.48001,-97.51210,1169.89,14.33,Property boundary,EPA 8260D
MW-7-2024Q3-VC,MW-7,2024-08-15,Groundwater,,Vinyl chloride,0.316,ug/L,0.2,J,35.48001,-97.51210,1169.89,14.33,Property boundary,EPA 8260D
MW-7-2024Q3-A,MW-7,2024-08-15,Groundwater,,Arsenic,1.37,ug/L,1,J,35.48001,-97.51210,1169.89,14.33,Property boundary,EPA 6010D
MW-7-2024Q3-NAN,MW-7,2024-08-15,Groundwater,,Nitrate as N,301,ug/L,50,,35.48001,-97.51210,1169.89,14.33,Property boundary,EPA 300.0
MW-8-2024Q3-B,MW-8,2024-08-15,Groundwater,,Benzene,1.27,ug/L,0.5,J,35.48044,-97.51142,1169.78,14.44,Offsite sentinel,EPA 8260D
MW-8-2024Q3-T,MW-8,2024-08-15,Groundwater,,Toluene,<1,ug/L,1,U,35.48044,-97.51142,1169.78,14.44,Offsite sentinel,EPA 8260D
MW-8-2024Q3-E,MW-8,2024-08-15,Groundwater,,Ethylbenzene,6.46,ug/L,1,R,35.48044,-97.51142,1169.78,14.44,Offsite sentinel,EPA 8260D
MW-8-2024Q3-X,MW-8,2024-08-15,Groundwater,,Xylenes,7.76,ug/L,2,,35.48044,-97.51142,1169.78,14.44,Offsite sentinel,EPA 8260D
MW-8-2024Q3-T,MW-8,2024-08-15,Groundwater,,Trichloroethene,<0.5,ug/L,0.5,U,35.48044,-97.51142,1169.78,14.44,Offsite sentinel,EPA 8260D
MW-8-2024Q3-T,MW-8,2024-08-15,Groundwater,,Tetrachloroethene,<0.5,ug/L,0.5,U,35.48044,-97.51142,1169.78,14.44,Offsite sentinel,EPA 8260D
MW-8-2024Q3-VC,MW-8,2024-08-15,Groundwater,,Vinyl chloride,<0.2,ug/L,0.2,U,35.48044,-97.51142,1169.78,14.44,Offsite sentinel,EPA 8260D
MW-8-2024Q3-A,MW-8,2024-08-15,Groundwater,,Arsenic,<1,ug/L,1,U,35.48044,-97.51142,1169.78,14.44,Offsite sentinel,EPA 6010D
MW-8-2024Q3-NAN,MW-8,2024-08-15,Groundwater,,Nitrate as N,526,ug/L,50,,35.48044,-97.51142,1169.78,14.44,Offsite sentinel,EPA 300.0
MW-1-2024Q4-B,MW-1,2024-11-13,Groundwater,,Benzene,11.6,ug/L,0.5,,35.47821,-97.51566,1171.96,12.26,Source,EPA 8260D
MW-1-2024Q4-T,MW-1,2024-11-13,Groundwater,,Toluene,101,ug/L,1,,35.47821,-97.51566,1171.96,12.26,Source,EPA 8260D
MW-1-2024Q4-E,MW-1,2024-11-13,Groundwater,,Ethylbenzene,41.1,ug/L,1,B,35.47821,-97.51566,1171.96,12.26,Source,EPA 8260D
MW-1-2024Q4-X,MW-1,2024-11-13,Groundwater,,Xylenes,260,ug/L,2,,35.47821,-97.51566,1171.96,12.26,Source,EPA 8260D
MW-1-2024Q4-T,MW-1,2024-11-13,Groundwater,,Trichloroethene,14.3,ug/L,0.5,,35.47821,-97.51566,1171.96,12.26,Source,EPA 8260D
MW-1-2024Q4-T,MW-1,2024-11-13,Groundwater,,Tetrachloroethene,8.42,ug/L,0.5,,35.47821,-97.51566,1171.96,12.26,Source,EPA 8260D
MW-1-2024Q4-VC,MW-1,2024-11-13,Groundwater,,Vinyl chloride,3.17,ug/L,0.2,,35.47821,-97.51566,1171.96,12.26,Source,EPA 8260D
MW-1-2024Q4-A,MW-1,2024-11-13,Groundwater,,Arsenic,8.92,ug/L,1,,35.47821,-97.51566,1171.96,12.26,Source,EPA 6010D
MW-1-2024Q4-NAN,MW-1,2024-11-13,Groundwater,,Nitrate as N,4446,ug/L,50,,35.47821,-97.51566,1171.96,12.26,Source,EPA 300.0
MW-2-2024Q4-B,MW-2,2024-11-13,Groundwater,,Benzene,8.32,ug/L,0.5,,35.47842,-97.51498,1171.51,12.71,Source,EPA 8260D
MW-2-2024Q4-T,MW-2,2024-11-13,Groundwater,,Toluene,99.0,ug/L,1,,35.47842,-97.51498,1171.51,12.71,Source,EPA 8260D
MW-2-2024Q4-E,MW-2,2024-11-13,Groundwater,,Ethylbenzene,25.4,ug/L,1,,35.47842,-97.51498,1171.51,12.71,Source,EPA 8260D
MW-2-2024Q4-X,MW-2,2024-11-13,Groundwater,,Xylenes,194,ug/L,2,R,35.47842,-97.51498,1171.51,12.71,Source,EPA 8260D
MW-2-2024Q4-T,MW-2,2024-11-13,Groundwater,,Trichloroethene,10.8,ug/L,0.5,,35.47842,-97.51498,1171.51,12.71,Source,EPA 8260D
MW-2-2024Q4-T,MW-2,2024-11-13,Groundwater,,Tetrachloroethene,6.61,ug/L,0.5,,35.47842,-97.51498,1171.51,12.71,Source,EPA 8260D
MW-2-2024Q4-VC,MW-2,2024-11-13,Groundwater,,Vinyl chloride,2.51,ug/L,0.2,,35.47842,-97.51498,1171.51,12.71,Source,EPA 8260D
MW-2-2024Q4-A,MW-2,2024-11-13,Groundwater,,Arsenic,6.84,ug/L,1,,35.47842,-97.51498,1171.51,12.71,Source,EPA 6010D
MW-2-2024Q4-NAN,MW-2,2024-11-13,Groundwater,,Nitrate as N,3449,ug/L,50,,35.47842,-97.51498,1171.51,12.71,Source,EPA 300.0
MW-3-2024Q4-B,MW-3,2024-11-13,Groundwater,,Benzene,5.89,ug/L,0.5,,35.47883,-97.51421,1171.03,13.19,Mid-plume,EPA 8260D
MW-3-2024Q4-T,MW-3,2024-11-13,Groundwater,,Toluene,60.0,ug/L,1,,35.47883,-97.51421,1171.03,13.19,Mid-plume,EPA 8260D
MW-3-2024Q4-E,MW-3,2024-11-13,Groundwater,,Ethylbenzene,20.4,ug/L,1,,35.47883,-97.51421,1171.03,13.19,Mid-plume,EPA 8260D
MW-3-2024Q4-X,MW-3,2024-11-13,Groundwater,,Xylenes,116,ug/L,2,,35.47883,-97.51421,1171.03,13.19,Mid-plume,EPA 8260D
MW-3-2024Q4-T,MW-3,2024-11-13,Groundwater,,Trichloroethene,7.77,ug/L,0.5,,35.47883,-97.51421,1171.03,13.19,Mid-plume,EPA 8260D
MW-3-2024Q4-T,MW-3,2024-11-13,Groundwater,,Tetrachloroethene,4.06,ug/L,0.5,,35.47883,-97.51421,1171.03,13.19,Mid-plume,EPA 8260D
MW-3-2024Q4-VC,MW-3,2024-11-13,Groundwater,,Vinyl chloride,1.67,ug/L,0.2,,35.47883,-97.51421,1171.03,13.19,Mid-plume,EPA 8260D
MW-3-2024Q4-A,MW-3,2024-11-13,Groundwater,,Arsenic,4.88,ug/L,1,,35.47883,-97.51421,1171.03,13.19,Mid-plume,EPA 6010D
MW-3-2024Q4-NAN,MW-3,2024-11-13,Groundwater,,Nitrate as N,1952,ug/L,50,,35.47883,-97.51421,1171.03,13.19,Mid-plume,EPA 300.0
MW-4-2024Q4-B,MW-4,2024-11-13,Groundwater,,Benzene,3.20,ug/L,0.5,,35.47916,-97.51352,1170.65,13.57,Mid-plume,EPA 8260D
MW-4-2024Q4-T,MW-4,2024-11-13,Groundwater,,Toluene,37.5,ug/L,1,,35.47916,-97.51352,1170.65,13.57,Mid-plume,EPA 8260D
MW-4-2024Q4-E,MW-4,2024-11-13,Groundwater,,Ethylbenzene,9.51,ug/L,1,,35.47916,-97.51352,1170.65,13.57,Mid-plume,EPA 8260D
MW-4-2024Q4-X,MW-4,2024-11-13,Groundwater,,Xylenes,74.0,ug/L,2,,35.47916,-97.51352,1170.65,13.57,Mid-plume,EPA 8260D
MW-4-2024Q4-T,MW-4,2024-11-13,Groundwater,,Trichloroethene,4.20,ug/L,0.5,,35.47916,-97.51352,1170.65,13.57,Mid-plume,EPA 8260D
MW-4-2024Q4-T,MW-4,2024-11-13,Groundwater,,Tetrachloroethene,2.52,ug/L,0.5,,35.47916,-97.51352,1170.65,13.57,Mid-plume,EPA 8260D
MW-4-2024Q4-VC,MW-4,2024-11-13,Groundwater,,Vinyl chloride,0.870,ug/L,0.2,,35.47916,-97.51352,1170.65,13.57,Mid-plume,EPA 8260D
MW-4-2024Q4-A,MW-4,2024-11-13,Groundwater,,Arsenic,2.77,ug/L,1,J,35.47916,-97.51352,1170.65,13.57,Mid-plume,EPA 6010D
MW-4-2024Q4-NAN,MW-4,2024-11-13,Groundwater,,Nitrate as N,1306,ug/L,50,,35.47916,-97.51352,1170.65,13.57,Mid-plume,EPA 300.0
MW-5-2024Q4-B,MW-5,2024-11-13,Groundwater,,Benzene,2.22,ug/L,0.5,,35.47942,-97.51274,1170.36,13.86,Downgradient,EPA 8260D
MW-5-2024Q4-T,MW-5,2024-11-13,Groundwater,,Toluene,5.06,ug/L,1,,35.47942,-97.51274,1170.36,13.86,Downgradient,EPA 8260D
MW-5-2024Q4-E,MW-5,2024-11-13,Groundwater,,Ethylbenzene,2.60,ug/L,1,J,35.47942,-97.51274,1170.36,13.86,Downgradient,EPA 8260D
MW-5-2024Q4-X,MW-5,2024-11-13,Groundwater,,Xylenes,32.2,ug/L,2,,35.47942,-97.51274,1170.36,13.86,Downgradient,EPA 8260D
MW-5-2024Q4-T,MW-5,2024-11-13,Groundwater,,Trichloroethene,2.95,ug/L,0.5,,35.47942,-97.51274,1170.36,13.86,Downgradient,EPA 8260D
MW-5-2024Q4-T,MW-5,2024-11-13,Groundwater,,Tetrachloroethene,1.54,ug/L,0.5,,35.47942,-97.51274,1170.36,13.86,Downgradient,EPA 8260D
MW-5-2024Q4-VC,MW-5,2024-11-13,Groundwater,,Vinyl chloride,0.533,ug/L,0.2,J,35.47942,-97.51274,1170.36,13.86,Downgradient,EPA 8260D
MW-5-2024Q4-A,MW-5,2024-11-13,Groundwater,,Arsenic,1.05,ug/L,1,J,35.47942,-97.51274,1170.36,13.86,Downgradient,EPA 6010D
MW-5-2024Q4-NAN,MW-5,2024-11-13,Groundwater,,Nitrate as N,822,ug/L,50,,35.47942,-97.51274,1170.36,13.86,Downgradient,EPA 300.0
MW-6-2024Q4-B,MW-6,2024-11-13,Groundwater,,Benzene,<0.5,ug/L,0.5,U,35.47788,-97.51633,1170.20,14.02,Upgradient,EPA 8260D
MW-6-2024Q4-T,MW-6,2024-11-13,Groundwater,,Toluene,21.7,ug/L,1,,35.47788,-97.51633,1170.20,14.02,Upgradient,EPA 8260D
MW-6-2024Q4-E,MW-6,2024-11-13,Groundwater,,Ethylbenzene,<1,ug/L,1,U,35.47788,-97.51633,1170.20,14.02,Upgradient,EPA 8260D
MW-6-2024Q4-X,MW-6,2024-11-13,Groundwater,,Xylenes,<2,ug/L,2,U,35.47788,-97.51633,1170.20,14.02,Upgradient,EPA 8260D
MW-6-2024Q4-T,MW-6,2024-11-13,Groundwater,,Trichloroethene,<0.5,ug/L,0.5,U,35.47788,-97.51633,1170.20,14.02,Upgradient,EPA 8260D
MW-6-2024Q4-T,MW-6,2024-11-13,Groundwater,,Tetrachloroethene,1.23,ug/L,0.5,J,35.47788,-97.51633,1170.20,14.02,Upgradient,EPA 8260D
MW-6-2024Q4-VC,MW-6,2024-11-13,Groundwater,,Vinyl chloride,0.349,ug/L,0.2,J,35.47788,-97.51633,1170.20,14.02,Upgradient,EPA 8260D
MW-6-2024Q4-A,MW-6,2024-11-13,Groundwater,,Arsenic,<1,ug/L,1,U,35.47788,-97.51633,1170.20,14.02,Upgradient,EPA 6010D
MW-6-2024Q4-NAN,MW-6,2024-11-13,Groundwater,,Nitrate as N,311,ug/L,50,,35.47788,-97.51633,1170.20,14.02,Upgradient,EPA 300.0
MW-7-2024Q4-B,MW-7,2024-11-13,Groundwater,,Benzene,1.71,ug/L,0.5,R,35.48001,-97.51210,1170.25,13.97,Property boundary,EPA 8260D
MW-7-2024Q4-T,MW-7,2024-11-13,Groundwater,,Toluene,<1,ug/L,1,U,35.48001,-97.51210,1170.25,13.97,Property boundary,EPA 8260D
MW-7-2024Q4-E,MW-7,2024-11-13,Groundwater,,Ethylbenzene,7.92,ug/L,1,,35.48001,-97.51210,1170.25,13.97,Property boundary,EPA 8260D
MW-7-2024Q4-X,MW-7,2024-11-13,Groundwater,,Xylenes,45.0,ug/L,2,,35.48001,-97.51210,1170.25,13.97,Property boundary,EPA 8260D
MW-7-2024Q4-T,MW-7,2024-11-13,Groundwater,,Trichloroethene,0.827,ug/L,0.5,J,35.48001,-97.51210,1170.25,13.97,Property boundary,EPA 8260D
MW-7-2024Q4-T,MW-7,2024-11-13,Groundwater,,Tetrachloroethene,1.19,ug/L,0.5,J,35.48001,-97.51210,1170.25,13.97,Property boundary,EPA 8260D
MW-7-2024Q4-VC,MW-7,2024-11-13,Groundwater,,Vinyl chloride,0.483,ug/L,0.2,J,35.48001,-97.51210,1170.25,13.97,Property boundary,EPA 8260D
MW-7-2024Q4-A,MW-7,2024-11-13,Groundwater,,Arsenic,1.18,ug/L,1,J,35.48001,-97.51210,1170.25,13.97,Property boundary,EPA 6010D
MW-7-2024Q4-NAN,MW-7,2024-11-13,Groundwater,,Nitrate as N,218,ug/L,50,,35.48001,-97.51210,1170.25,13.97,Property boundary,EPA 300.0
MW-8-2024Q4-B,MW-8,2024-11-13,Groundwater,,Benzene,0.736,ug/L,0.5,J,35.48044,-97.51142,1170.14,14.08,Offsite sentinel,EPA 8260D
MW-8-2024Q4-T,MW-8,2024-11-13,Groundwater,,Toluene,6.01,ug/L,1,,35.48044,-97.51142,1170.14,14.08,Offsite sentinel,EPA 8260D
MW-8-2024Q4-E,MW-8,2024-11-13,Groundwater,,Ethylbenzene,3.83,ug/L,1,,35.48044,-97.51142,1170.14,14.08,Offsite sentinel,EPA 8260D
MW-8-2024Q4-X,MW-8,2024-11-13,Groundwater,,Xylenes,<2,ug/L,2,U,35.48044,-97.51142,1170.14,14.08,Offsite sentinel,EPA 8260D
MW-8-2024Q4-T,MW-8,2024-11-13,Groundwater,,Trichloroethene,0.575,ug/L,0.5,J,35.48044,-97.51142,1170.14,14.08,Offsite sentinel,EPA 8260D
MW-8-2024Q4-T,MW-8,2024-11-13,Groundwater,,Tetrachloroethene,<0.5,ug/L,0.5,U,35.48044,-97.51142,1170.14,14.08,Offsite sentinel,EPA 8260D
MW-8-2024Q4-VC,MW-8,2024-11-13,Groundwater,,Vinyl chloride,<0.2,ug/L,0.2,U,35.48044,-97.51142,1170.14,14.08,Offsite sentinel,EPA 8260D
MW-8-2024Q4-A,MW-8,2024-11-13,Groundwater,,Arsenic,<1,ug/L,1,U,35.48044,-97.51142,1170.14,14.08,Offsite sentinel,EPA 6010D
MW-8-2024Q4-NAN,MW-8,2024-11-13,Groundwater,,Nitrate as N,<50,ug/L,50,U,35.48044,-97.51142,1170.14,14.08,Offsite sentinel,EPA 300.0
MW-1-2025Q1-B,MW-1,2025-02-12,Groundwater,,Benzene,12.3,ug/L,0.5,,35.47821,-97.51566,1171.49,12.73,Source,EPA 8260D
MW-1-2025Q1-T,MW-1,2025-02-12,Groundwater,,Toluene,117,ug/L,1,,35.47821,-97.51566,1171.49,12.73,Source,EPA 8260D
MW-1-2025Q1-E,MW-1,2025-02-12,Groundwater,,Ethylbenzene,35.6,ug/L,1,,35.47821,-97.51566,1171.49,12.73,Source,EPA 8260D
MW-1-2025Q1-X,MW-1,2025-02-12,Groundwater,,Xylenes,306,ug/L,2,,35.47821,-97.51566,1171.49,12.73,Source,EPA 8260D
MW-1-2025Q1-T,MW-1,2025-02-12,Groundwater,,Trichloroethene,17.4,ug/L,0.5,,35.47821,-97.51566,1171.49,12.73,Source,EPA 8260D
MW-1-2025Q1-T,MW-1,2025-02-12,Groundwater,,Tetrachloroethene,9.51,ug/L,0.5,,35.47821,-97.51566,1171.49,12.73,Source,EPA 8260D
MW-1-2025Q1-VC,MW-1,2025-02-12,Groundwater,,Vinyl chloride,3.71,ug/L,0.2,,35.47821,-97.51566,1171.49,12.73,Source,EPA 8260D
MW-1-2025Q1-A,MW-1,2025-02-12,Groundwater,,Arsenic,10.2,ug/L,1,,35.47821,-97.51566,1171.49,12.73,Source,EPA 6010D
MW-1-2025Q1-NAN,MW-1,2025-02-12,Groundwater,,Nitrate as N,5043,ug/L,50,,35.47821,-97.51566,1171.49,12.73,Source,EPA 300.0
MW-2-2025Q1-B,MW-2,2025-02-12,Groundwater,,Benzene,10.2,ug/L,0.5,,35.47842,-97.51498,1171.04,13.18,Source,EPA 8260D
MW-2-2025Q1-T,MW-2,2025-02-12,Groundwater,,Toluene,96.3,ug/L,1,,35.47842,-97.51498,1171.04,13.18,Source,EPA 8260D
MW-2-2025Q1-E,MW-2,2025-02-12,Groundwater,,Ethylbenzene,27.2,ug/L,1,,35.47842,-97.51498,1171.04,13.18,Source,EPA 8260D
MW-2-2025Q1-X,MW-2,2025-02-12,Groundwater,,Xylenes,184,ug/L,2,,35.47842,-97.51498,1171.04,13.18,Source,EPA 8260D
MW-2-2025Q1-T,MW-2,2025-02-12,Groundwater,,Trichloroethene,12.1,ug/L,0.5,,35.47842,-97.51498,1171.04,13.18,Source,EPA 8260D
MW-2-2025Q1-T,MW-2,2025-02-12,Groundwater,,Tetrachloroethene,7.41,ug/L,0.5,,35.47842,-97.51498,1171.04,13.18,Source,EPA 8260D
MW-2-2025Q1-VC,MW-2,2025-02-12,Groundwater,,Vinyl chloride,2.97,ug/L,0.2,,35.47842,-97.51498,1171.04,13.18,Source,EPA 8260D
MW-2-2025Q1-A,MW-2,2025-02-12,Groundwater,,Arsenic,7.45,ug/L,1,,35.47842,-97.51498,1171.04,13.18,Source,EPA 6010D
MW-2-2025Q1-NAN,MW-2,2025-02-12,Groundwater,,Nitrate as N,4036,ug/L,50,,35.47842,-97.51498,1171.04,13.18,Source,EPA 300.0
MW-3-2025Q1-B,MW-3,2025-02-12,Groundwater,,Benzene,5.57,ug/L,0.5,,35.47883,-97.51421,1170.55,13.67,Mid-plume,EPA 8260D
MW-3-2025Q1-T,MW-3,2025-02-12,Groundwater,,Toluene,76.3,ug/L,1,,35.47883,-97.51421,1170.55,13.67,Mid-plume,EPA 8260D
MW-3-2025Q1-E,MW-3,2025-02-12,Groundwater,,Ethylbenzene,18.7,ug/L,1,,35.47883,-97.51421,1170.55,13.67,Mid-plume,EPA 8260D
MW-3-2025Q1-X,MW-3,2025-02-12,Groundwater,,Xylenes,138,ug/L,2,,35.47883,-97.51421,1170.55,13.67,Mid-plume,EPA 8260D
MW-3-2025Q1-T,MW-3,2025-02-12,Groundwater,,Trichloroethene,7.97,ug/L,0.5,,35.47883,-97.51421,1170.55,13.67,Mid-plume,EPA 8260D
MW-3-2025Q1-T,MW-3,2025-02-12,Groundwater,,Tetrachloroethene,5.01,ug/L,0.5,,35.47883,-97.51421,1170.55,13.67,Mid-plume,EPA 8260D
MW-3-2025Q1-VC,MW-3,2025-02-12,Groundwater,,Vinyl chloride,2.07,ug/L,0.2,,35.47883,-97.51421,1170.55,13.67,Mid-plume,EPA 8260D
MW-3-2025Q1-A,MW-3,2025-02-12,Groundwater,,Arsenic,5.45,ug/L,1,,35.47883,-97.51421,1170.55,13.67,Mid-plume,EPA 6010D
MW-3-2025Q1-NAN,MW-3,2025-02-12,Groundwater,,Nitrate as N,2392,ug/L,50,,35.47883,-97.51421,1170.55,13.67,Mid-plume,EPA 300.0
MW-4-2025Q1-B,MW-4,2025-02-12,Groundwater,,Benzene,2.92,ug/L,0.5,,35.47916,-97.51352,1170.18,14.04,Mid-plume,EPA 8260D
MW-4-2025Q1-T,MW-4,2025-02-12,Groundwater,,Toluene,23.9,ug/L,1,,35.47916,-97.51352,1170.18,14.04,Mid-plume,EPA 8260D
MW-4-2025Q1-E,MW-4,2025-02-12,Groundwater,,Ethylbenzene,16.4,ug/L,1,,35.47916,-97.51352,1170.18,14.04,Mid-plume,EPA 8260D
MW-4-2025Q1-X,MW-4,2025-02-12,Groundwater,,Xylenes,77.4,ug/L,2,,35.47916,-97.51352,1170.18,14.04,Mid-plume,EPA 8260D
MW-4-2025Q1-T,MW-4,2025-02-12,Groundwater,,Trichloroethene,4.75,ug/L,0.5,,35.47916,-97.51352,1170.18,14.04,Mid-plume,EPA 8260D
MW-4-2025Q1-T,MW-4,2025-02-12,Groundwater,,Tetrachloroethene,2.87,ug/L,0.5,,35.47916,-97.51352,1170.18,14.04,Mid-plume,EPA 8260D
MW-4-2025Q1-VC,MW-4,2025-02-12,Groundwater,,Vinyl chloride,1.09,ug/L,0.2,,35.47916,-97.51352,1170.18,14.04,Mid-plume,EPA 8260D
MW-4-2025Q1-A,MW-4,2025-02-12,Groundwater,,Arsenic,3.50,ug/L,1,,35.47916,-97.51352,1170.18,14.04,Mid-plume,EPA 6010D
MW-4-2025Q1-NAN,MW-4,2025-02-12,Groundwater,,Nitrate as N,1571,ug/L,50,,35.47916,-97.51352,1170.18,14.04,Mid-plume,EPA 300.0
MW-5-2025Q1-B,MW-5,2025-02-12,Groundwater,,Benzene,2.93,ug/L,0.5,,35.47942,-97.51274,1169.89,14.33,Downgradient,EPA 8260D
MW-5-2025Q1-T,MW-5,2025-02-12,Groundwater,,Toluene,27.9,ug/L,1,,35.47942,-97.51274,1169.89,14.33,Downgradient,EPA 8260D
MW-5-2025Q1-E,MW-5,2025-02-12,Groundwater,,Ethylbenzene,4.39,ug/L,1,,35.47942,-97.51274,1169.89,14.33,Downgradient,EPA 8260D
MW-5-2025Q1-X,MW-5,2025-02-12,Groundwater,,Xylenes,71.6,ug/L,2,,35.47942,-97.51274,1169.89,14.33,Downgradient,EPA 8260D
MW-5-2025Q1-T,MW-5,2025-02-12,Groundwater,,Trichloroethene,3.09,ug/L,0.5,,35.47942,-97.51274,1169.89,14.33,Downgradient,EPA 8260D
MW-5-2025Q1-T,MW-5,2025-02-12,Groundwater,,Tetrachloroethene,1.75,ug/L,0.5,,35.47942,-97.51274,1169.89,14.33,Downgradient,EPA 8260D
MW-5-2025Q1-VC,MW-5,2025-02-12,Groundwater,,Vinyl chloride,0.512,ug/L,0.2,J,35.47942,-97.51274,1169.89,14.33,Downgradient,EPA 8260D
MW-5-2025Q1-A,MW-5,2025-02-12,Groundwater,,Arsenic,1.60,ug/L,1,J,35.47942,-97.51274,1169.89,14.33,Downgradient,EPA 6010D
MW-5-2025Q1-NAN,MW-5,2025-02-12,Groundwater,,Nitrate as N,561,ug/L,50,,35.47942,-97.51274,1169.89,14.33,Downgradient,EPA 300.0
MW-6-2025Q1-B,MW-6,2025-02-12,Groundwater,,Benzene,<0.5,ug/L,0.5,U,35.47788,-97.51633,1169.73,14.49,Upgradient,EPA 8260D
MW-6-2025Q1-T,MW-6,2025-02-12,Groundwater,,Toluene,<1,ug/L,1,U,35.47788,-97.51633,1169.73,14.49,Upgradient,EPA 8260D
MW-6-2025Q1-E,MW-6,2025-02-12,Groundwater,,Ethylbenzene,4.97,ug/L,1,,35.47788,-97.51633,1169.73,14.49,Upgradient,EPA 8260D
MW-6-2025Q1-X,MW-6,2025-02-12,Groundwater,,Xylenes,32.4,ug/L,2,,35.47788,-97.51633,1169.73,14.49,Upgradient,EPA 8260D
MW-6-2025Q1-T,MW-6,2025-02-12,Groundwater,,Trichloroethene,2.04,ug/L,0.5,,35.47788,-97.51633,1169.73,14.49,Upgradient,EPA 8260D
MW-6-2025Q1-T,MW-6,2025-02-12,Groundwater,,Tetrachloroethene,0.783,ug/L,0.5,J,35.47788,-97.51633,1169.73,14.49,Upgradient,EPA 8260D
MW-6-2025Q1-VC,MW-6,2025-02-12,Groundwater,,Vinyl chloride,0.226,ug/L,0.2,J,35.47788,-97.51633,1169.73,14.49,Upgradient,EPA 8260D
MW-6-2025Q1-A,MW-6,2025-02-12,Groundwater,,Arsenic,<1,ug/L,1,U,35.47788,-97.51633,1169.73,14.49,Upgradient,EPA 6010D
MW-6-2025Q1-NAN,MW-6,2025-02-12,Groundwater,,Nitrate as N,152,ug/L,50,,35.47788,-97.51633,1169.73,14.49,Upgradient,EPA 300.0
MW-7-2025Q1-B,MW-7,2025-02-12,Groundwater,,Benzene,0.643,ug/L,0.5,J,35.48001,-97.51210,1169.78,14.44,Property boundary,EPA 8260D
MW-7-2025Q1-T,MW-7,2025-02-12,Groundwater,,Toluene,25.3,ug/L,1,,35.48001,-97.51210,1169.78,14.44,Property boundary,EPA 8260D
MW-7-2025Q1-E,MW-7,2025-02-12,Groundwater,,Ethylbenzene,6.82,ug/L,1,,35.48001,-97.51210,1169.78,14.44,Property boundary,EPA 8260D
MW-7-2025Q1-X,MW-7,2025-02-12,Groundwater,,Xylenes,22.3,ug/L,2,,35.48001,-97.51210,1169.78,14.44,Property boundary,EPA 8260D
MW-7-2025Q1-T,MW-7,2025-02-12,Groundwater,,Trichloroethene,1.51,ug/L,0.5,B,35.48001,-97.51210,1169.78,14.44,Property boundary,EPA 8260D
MW-7-2025Q1-T,MW-7,2025-02-12,Groundwater,,Tetrachloroethene,1.30,ug/L,0.5,J,35.48001,-97.51210,1169.78,14.44,Property boundary,EPA 8260D
MW-7-2025Q1-VC,MW-7,2025-02-12,Groundwater,,Vinyl chloride,0.513,ug/L,0.2,J,35.48001,-97.51210,1169.78,14.44,Property boundary,EPA 8260D
MW-7-2025Q1-A,MW-7,2025-02-12,Groundwater,,Arsenic,<1,ug/L,1,U,35.48001,-97.51210,1169.78,14.44,Property boundary,EPA 6010D
MW-7-2025Q1-NAN,MW-7,2025-02-12,Groundwater,,Nitrate as N,810,ug/L,50,,35.48001,-97.51210,1169.78,14.44,Property boundary,EPA 300.0
MW-8-2025Q1-B,MW-8,2025-02-12,Groundwater,,Benzene,<0.5,ug/L,0.5,U,35.48044,-97.51142,1169.67,14.55,Offsite sentinel,EPA 8260D
